epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.8357295622658245,0.6218251292425264,0.5361733989759425,0.8233541430192962,0.7332670099876651,0.9064013846046746,0.7983508166946492
2,0.18541092317478247,0.9056904173222446,0.22603017655493285,0.9290578887627696,0.8745628576792663,0.9311192108871021,0.8988967098475903
3,0.14761585283886597,0.9282048400389601,0.28714948040662985,0.9152951191827469,0.8512056524532872,0.9354487307045019,0.8877630961502779
4,0.13276212730688772,0.9370645088783996,0.3742088166610558,0.8864926220204313,0.8168974554536765,0.9210264682785295,0.8554454534735889
5,0.13031014463516566,0.9391248969805949,0.24395219964142012,0.9270715096481271,0.8655596041245365,0.93878977362558,0.8984070163816633
6,0.11387770163522833,0.9444069828425864,0.24951635680049294,0.9326049943246311,0.8786601541245279,0.9402367713816159,0.9047252586985558
7,0.09521307484692146,0.952142803626283,0.3400990652470322,0.9056469920544835,0.8435021060958849,0.9375308729037911,0.8822385521208816
8,0.08366036180585196,0.9562823106316026,0.22895316377661692,0.9330306469920545,0.8790625509423912,0.9452395847424565,0.9081040633997975
9,0.08009619325836259,0.9620701281186783,0.246093215971806,0.9357264472190693,0.8834043713286391,0.9472398307922386,0.9115282659864802
10,0.07101112497389249,0.9671836367723083,0.18295870169116882,0.9543132803632236,0.9217541648068251,0.9438120964531188,0.9312984986257357
11,0.059205805536627076,0.9688881396568517,0.22951447906854353,0.9367196367763905,0.882347831409681,0.944151751950927,0.9101218289210546
12,0.05666058646713041,0.969356409680078,0.1847781143796583,0.9536038592508513,0.9172116071624026,0.9421084272857178,0.9290198958491173
13,0.05418363182281562,0.9712669513748408,0.24707426524277115,0.9414018161180476,0.8975005685258486,0.9399289395351159,0.9149597209071083
14,0.04699842890749481,0.9766988836442646,0.23820301475078903,0.9425368898978433,0.896557199822741,0.9369118568429414,0.9148064105807006
15,0.04313570986602688,0.9770173072600584,0.2491024371689774,0.9422531214528944,0.9085934148911754,0.9145295591868065,0.9059710233761121
