epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.3058884646320683,0.9091556154941185,0.20084654435455454,0.9409761634506243,0.9183193476840996,0.902243482422933,0.9041736170414731,0.9041736170414731,570.6842513084412,0.01,1,0.9409761634506243,0
1,0.0991802050314736,0.9706862965460403,0.13734055885603574,0.9585698070374574,0.9532491878999904,0.9199300301320189,0.9345903333738472,0.9345903333738472,382.2268009185791,0.01,1,0.9585698070374574,0
2,0.0700458263480289,0.9789091181538923,0.13696500059568145,0.96183314415437,0.9740258759992161,0.9177176557288584,0.9435090884833578,0.9435090884833578,347.3373863697052,0.01,1,0.96183314415437,0
3,0.05457029129119134,0.9835918183861542,0.129235450560769,0.9646708286038592,0.9565231577423968,0.9367364519186901,0.9459982929340051,0.9459982929340051,276.3005440235138,0.01,1,0.9646708286038592,0
4,0.04628379508671048,0.9859706301041432,0.12652047198638278,0.9675085130533485,0.9611615442444664,0.940273922932588,0.950155543161335,0.950155543161335,190.9888596534729,0.01,1,0.9675085130533485,0
5,0.03932187888577698,0.9885367498314228,0.11848073147420368,0.969211123723042,0.9576474230058812,0.9476492239342761,0.9522772071333682,0.9522772071333682,215.12121200561523,0.01,1,0.969211123723042,0
6,0.037123363436959045,0.9888364426462876,0.1332613945733668,0.9679341657207718,0.9652768182136428,0.9396910065284289,0.9515325327056856,0.9515325327056856,180.85224318504333,0.01,0,0.969211123723042,1
7,0.03698489312343672,0.98898628905372,0.13931551843052345,0.9659477866061293,0.9563338898812472,0.939516137347154,0.9469140305567222,0.9469140305567222,206.60052609443665,0.01,0,0.969211123723042,2
8,0.029591124219841326,0.9911216003596314,0.12458497012999285,0.9697786606129398,0.9668235039156868,0.9422905970612047,0.9540574016100803,0.9540574016100803,184.06435203552246,0.01,1,0.9697786606129398,0
9,0.029902751750560178,0.99095302315127,0.14481730798106232,0.9662315550510783,0.9512540754320589,0.9489584215748611,0.9495382691818656,0.9495382691818656,202.4301996231079,0.01,0,0.9697786606129398,1
10,0.02445311428930596,0.99252641042931,0.12833928147353893,0.9709137343927355,0.9635629288198237,0.9504516342558617,0.9567291267646438,0.9567291267646438,162.78137493133545,0.01,1,0.9709137343927355,0
11,0.021750626187000202,0.993331834869259,0.1606099977823091,0.9658059023836549,0.9537650930549386,0.9418380927147271,0.9469943054833981,0.9469943054833981,180.50900292396545,0.01,0,0.9709137343927355,1
12,0.026007361208248,0.9923016408181614,0.12774523363925522,0.9716231555051078,0.9645376525519834,0.9488056865725176,0.9562382238921364,0.9562382238921364,178.34087109565735,0.01,1,0.9716231555051078,0
13,0.019653485980953473,0.9939874129017757,0.14449337268267995,0.9656640181611805,0.9506250326497344,0.9433336334451269,0.9461460985385304,0.9461460985385304,202.6110064983368,0.01,0,0.9716231555051078,1
14,0.020002968560711085,0.9941559901101371,0.147745206389,0.9726163450624291,0.9679796080277162,0.9496330731356738,0.9582744218740112,0.9582744218740112,184.4226417541504,0.01,1,0.9726163450624291,0
15,0.017610860981360787,0.9943432981194276,0.14965092938264754,0.967366628830874,0.9529484782579569,0.9482696466825252,0.9502035846174972,0.9502035846174972,183.1908984184265,0.01,0,0.9726163450624291,1
16,0.016409505551879595,0.9947366449389375,0.1543626023916473,0.967366628830874,0.9605418526596746,0.9402360303166993,0.9499220625818986,0.9499220625818986,194.6970088481903,0.01,0,0.9726163450624291,2
17,0.01510088241040565,0.9951861841612347,0.14705309640918418,0.97105561861521,0.9574486800876811,0.9541344898139236,0.9554950654697371,0.9554950654697371,220.14546251296997,0.01,0,0.9726163450624291,3
18,0.012492482455116107,0.9957668389900353,0.1556838137832746,0.9663734392735528,0.9485288545475944,0.949777888195784,0.9483596914323789,0.9483596914323789,183.81020975112915,0.01,0,0.9726163450624291,4
19,0.01212039569241662,0.9961227242076871,0.14636694834775876,0.9714812712826334,0.963446667450499,0.9488797897565986,0.9557795895903792,0.9557795895903792,216.26076245307922,0.01,0,0.9726163450624291,5
20,0.01189790086029373,0.9963287630179066,0.15106283138233545,0.970771850170261,0.960927709661088,0.9462773370065789,0.9531903485438277,0.9531903485438277,208.1066460609436,0.01,0,0.9726163450624291,6
21,0.008820393601642962,0.9970779950550686,0.14564918134625968,0.9726163450624291,0.9673367251025944,0.9497411944966635,0.9582632476629757,0.9582632476629757,237.839506149292,0.01,0,0.9726163450624291,7
22,0.008104496853386116,0.9974526110736495,0.15295635492004148,0.9682179341657208,0.9556048794283406,0.9486141798341575,0.9517912065997828,0.9517912065997828,188.14376401901245,0.01,0,0.9726163450624291,8
